Authors,Title,DOI,Link,Abstract,Author Keywords,Index Keywords
"Colak Oz H., Güven Ç., Nápoles G.","School dropout prediction and feature importance exploration in Malawi using household panel data: machine learning approach","10.1007/s42001-022-00195-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143886470&doi=10.1007%2fs42001-022-00195-3&partnerID=40&md5=4e88e0d1e995373e6f1712904f6d793f","Designing early warning systems through machine learning (ML) models to identify students at risk of dropout can improve targeting mechanisms and lead to efficient social policy interventions in education. School dropout is a culmination of various factors that drive children to leave school, and timely policy responses are most needed to address these underlying factors and improve school retention of children over time. However, applying ML approaches to school dropout prediction is an important challenge, especially in low-income countries, where data collection and management systems are relatively more prone to financial and technical constraints. For this reason, this study suggests using already collected household panel data to predict the probability of school dropout and explore feature importance for primary school children in Malawi through ML models. A rich set of variables is obtained in this study from the household data and used to build Random Forest (RF), least absolute shrinkage and selection operator (LASSO), Ridge and multilayer neural network (MNN) models. The study further explores how performance metrics differ when we embed the training samples' weights representing frequency in sampling design into the cost function of these ML models to discuss the implications of using household data in computational social science. LASSO and MNN models trained with sample weights become more prominent due to their higher recall rates of 80.6% and 78.8%. Compared to the baseline model trained with sample weights, the recall rate gained is roughly 56 percentage points using LASSO and 54 percentage points using MNN. Also, comparing LASSO and MNN trained with and without sample weights reveals that training models with sample weights increase the recall rate roughly by 11 percentage points for LASSO and 12 percentage points for MNN. Lastly, the paper provides a comprehensive and unified approach to better interpret the models using a game-theoretic approach – SHapley Additive exPlanations (SHAP) – to quantify feature importance. As a result, socio-economic characteristics of children, such as working in household farming and father's education level, are among the most important features contributing to the probability of school dropout in ML models. This study argues that the weighted sample structure of household data and its wide range of variables explored through the SHAP method for feature importance can enrich the literature and yield valuable results to harness data science for society. © 2022, The Author(s), under exclusive licence to Springer Nature Singapore Pte Ltd.","Educational data mining; Feature importance; Machine learning; Sample weights; School dropout prediction",
"Comes M.C., Fucci L., Mele F., Bove S., Cristofaro C., De Risi I., Fanizzi A., Milella M., Strippoli S., Zito A., Guida M., Massafra R.","A deep learning model based on whole slide images to predict disease-free survival in cutaneous melanoma patients","10.1038/s41598-022-24315-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142632166&doi=10.1038%2fs41598-022-24315-1&partnerID=40&md5=7bbfd91d574b0124fae14890cbc2e4fc","The application of deep learning on whole-slide histological images (WSIs) can reveal insights for clinical and basic tumor science investigations. Finding quantitative imaging biomarkers from WSIs directly for the prediction of disease-free survival (DFS) in stage I–III melanoma patients is crucial to optimize patient management. In this study, we designed a deep learning-based model with the aim of learning prognostic biomarkers from WSIs to predict 1-year DFS in cutaneous melanoma patients. First, WSIs referred to a cohort of 43 patients (31 DF cases, 12 non-DF cases) from the Clinical Proteomic Tumor Analysis Consortium Cutaneous Melanoma (CPTAC-CM) public database were firstly annotated by our expert pathologists and then automatically split into crops, which were later employed to train and validate the proposed model using a fivefold cross-validation scheme for 5 rounds. Then, the model was further validated on WSIs related to an independent test, i.e. a validation cohort of 11 melanoma patients (8 DF cases, 3 non-DF cases), whose data were collected from Istituto Tumori ‘Giovanni Paolo II’ in Bari, Italy. The quantitative imaging biomarkers extracted by the proposed model showed prognostic power, achieving a median AUC value of 69.5% and a median accuracy of 72.7% on the public cohort of patients. These results remained comparable on the validation cohort of patients with an AUC value of 66.7% and an accuracy value of 72.7%, respectively. This work is contributing to the recently undertaken investigation on how treat features extracted from raw WSIs to fulfil prognostic tasks involving melanoma patients. The promising results make this study as a valuable basis for future research investigation on wider cohorts of patients referred to our Institute. © 2022, The Author(s).",,"disease free survival; human; melanoma; pathology; proteomics; skin tumor; Deep Learning; Disease-Free Survival; Humans; Melanoma; Proteomics; Skin Neoplasms"
"Condran S., Bewong M., Islam M.Z., Maphosa L., Zheng L.","Machine Learning in Precision Agriculture: A Survey on Trends, Applications and Evaluations over Two Decades","10.1109/ACCESS.2022.3188649","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134207203&doi=10.1109%2fACCESS.2022.3188649&partnerID=40&md5=5e5ac78659724391fb355f529ca03aaa","Precision agriculture represents the new age of conventional agriculture. This is made possible by the advancement of various modern technologies such as the internet of things. The unparalleled potential for data collection and analytics has resulted in an increase in multi-disciplinary research within machine learning and agriculture. However, the application of machine learning techniques to agriculture seems to be out of step with core machine learning research. This gap is further exacerbated by the inherent challenges associated with agricultural data. In this work, we conduct a systematic review of a large body of academic literature published between 2000 and 2022, on the application of machine learning techniques to agriculture. We identify and discuss some of the key data issues such as class imbalance, data sparsity and high dimensionality. Further, we study the impact of these data issues on various machine learning approaches within the context of agriculture. Finally, we identify some of the common pitfalls in the machine learning and agriculture research including the misapplication of machine learning evaluation techniques. To this end, this survey presents a holistic view on the state of affairs in the cross-domain of machine learning and agriculture and proposes some suitable mitigation strategies to address these challenges. © 2013 IEEE.","Agriculture; digital farming; intelligent agriculture; machine learning; precision agriculture; precision farming","Agricultural technology; Artificial intelligence; Biological systems; E-learning; Learning algorithms; Learning systems; Precision agriculture; Surveys; Biological system modeling; Digital farming; Farming; Intelligent agriculture; Machine learning techniques; Machine-learning; Market researches; Precision Agriculture; Precision-farming; Internet of things"
"Cooney R., Wan A.H.L., O'Donncha F., Clifford E.","Designing environmentally efficient aquafeeds through the use of multicriteria decision support tools","10.1016/j.coesh.2021.100276","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108154469&doi=10.1016%2fj.coesh.2021.100276&partnerID=40&md5=9b6d5912e7c6abecbe147132fd121879","Aquaculture is the fastest growing food production system, and the sector accounts for more than half of all fish consumed. Its potential as a sustainable food source has been recognised within the EU Farm to Fork strategy and by the targeting of EU Green Deal research funds. Aquafeed is the primary source of environmental cost in farmed finfish and shrimp life cycle assessments (LCA), and thus, emerging ingredients have a key role to play in increasing its sustainability. This paper proposes that the development and ‘design’ of feed compositions can be disrupted by innovative approaches that simultaneously optimise—via multicriteria analysis—ingredient selection through leveraging economic, nutritional, life cycle cost and environmental datasets. This would be supported by the ongoing collection and curation of these same resources. Further, integration of these disparate resources can enable advanced ingredient traceability. The outcome of such an approach would greatly contribute to increasingly efficient aquafeed production. © 2021 The Author(s)","Aquafeed; Life cycle assessment; Machine learning; Nutrition; Seafood; Sustainable aquaculture",
"Costa dos Santos G., Jr., Renovato-Martins M., de Brito N.M.","The remodel of the “central dogma”: a metabolomics interaction perspective","10.1007/s11306-021-01800-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105561373&doi=10.1007%2fs11306-021-01800-8&partnerID=40&md5=46f3e86b6e98e1e6d1ddbcbad98cdcee","Background: In 1957, Francis Crick drew a linear diagram on a blackboard. This diagram is often called the “central dogma.” Subsequently, the relationships between different steps of the “central dogma” have been shown to be considerably complex, mostly because of the emerging world of small molecules. It is noteworthy that metabolites can be generated from the diet through gut microbiome metabolism, serve as substrates for epigenetic modifications, destabilize DNA quadruplexes, and follow Lamarckian inheritance. Small molecules were once considered the missing link in the “central dogma”; however, recently they have acquired a central role, and their general perception as downstream products has become reductionist. Metabolomics is a large-scale analysis of metabolites, and this emerging field has been shown to be the closest omics associated with the phenotype and concomitantly, the basis for all omics. Aim of review: Herein, we propose a broad updated perspective for the flux of information diagram centered in metabolomics, including the influence of other factors, such as epigenomics, diet, nutrition, and the gut- microbiome. Key scientific concepts of review: Metabolites are the beginning and the end of the flux of information. © 2021, The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature.","Central dogma; Metabolites; Metabolomics; Small molecules","epigenetics; gastrointestinal tract; metabolomics; microbiome; nonhuman; nutrition; perception; phenotype; review; diet; intestine flora; Diet; Gastrointestinal Microbiome; Metabolomics"
"Costa I., Guarda T.","The Impact of Artificial Intelligence on Portuguese Agriculture","10.1007/978-3-031-17960-0_5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144616339&doi=10.1007%2f978-3-031-17960-0_5&partnerID=40&md5=afadbf561a28ae2acccebb6081f7378c","If on the one hand the world population is increasing rapidly, on the other hand, the area of arable land is increasingly smaller, the climatic conditions are increasingly unstable, water resources are scarce, and diseases and pests are less controllable. This research work refers to different techniques for automating agricultural processes based on artificial intelligence (AI). This manuscript analyzes several research works with the objective of obtaining an empirical overview of the latest technological advances in the field of AI, also referring to the main impacts of these solutions on agriculture and their context with Portuguese agriculture. The research carried out demonstrates the existing need to optimize the efficiency of agricultural processes, making them more sustainable, ecological, economic, and healthy. © 2023, The Author(s), under exclusive license to Springer Nature Switzerland AG.","Artificial intelligence; Deep learning; Machine learning; Neural networks; Precision agriculture","Deep neural networks; Learning systems; Water resources; Agricultural process; Arable land; Climatic conditions; Deep learning; Machine-learning; Neural-networks; Precision Agriculture; Process-based; Waters resources; World population; Precision agriculture"
"Côté M., Lamarche B.","Artificial intelligence in nutrition research: perspectives on current and future applications","10.1139/apnm-2021-0448","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122481794&doi=10.1139%2fapnm-2021-0448&partnerID=40&md5=ab8863dd943fb3d05baaba887e527d79","Artificial intelligence (AI) is a rapidly evolving area that offers unparalleled opportunities of progress and applications in many healthcare fields. In this review, we provide an overview of the main and latest applications of AI in nutrition research and identify gaps to address to potentialize this emerging field. AI algorithms may help better understand and predict the complex and non-linear interactions between nutrition-related data and health outcomes, particularly when large amounts of data need to be structured and integrated, such as in metabolomics. AI-based approaches, including image recognition, may also improve dietary assessment by maximizing efficiency and addressing systematic and random errors associated with self-reported measurements of dietary intakes. Finally, AI applications can extract, structure and analyze large amounts of data from social media platforms to better understand dietary behaviours and perceptions among the population. In summary, AI-based approaches will likely improve and advance nutrition research as well as help explore new applications. However, further research is needed to identify areas where AI does deliver added value compared with traditional approaches, and other areas where AI is simply not likely to advance the field. Novelty: • Artificial intelligence offers unparalleled opportunities of progress and applications in nutrition. • There remain gaps to address to potentialize this emerging field. © 2021 The Author(s).","Algorithms; Artificial intelligence; Dietary assessment; Machine learning; Metabolomics; Nutrition; Prediction; Social media",
"Coulibaly S., Kamsu-Foguem B., Kamissoko D., Traore D.","Explainable deep convolutional neural networks for insect pest recognition","10.1016/j.jclepro.2022.133638","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136281253&doi=10.1016%2fj.jclepro.2022.133638&partnerID=40&md5=8377edfd70224c189d5e276c8361d134","Fungal infestation of crops is critical to food security as it affects yield and quality of production. Indeed, one element responsible for this situation is insect pests. Early detection of pests based on parcel images is a real challenge in the context of precision agriculture. Nowadays, technical advances in deep neural networks have led to better results in all areas, including crop health management in agriculture. Despite these satisfactory results of deep neural networks in image classification tasks, one of the drawbacks is that it is difficult to decode what the neural networks have learned. The proposed method consists of identifying and locating insect pests in crops using a Convolutional Neural Network (CNN). The localization of insects from the input data is based on explainability methods. For this, explainability highlights the colors and shapes captured by the CNNs using visualization maps. This provides opportunities for human interaction with the learning system for validation of the results provided by the CNN models. In this study, we used over 75,000 images for 102 different pest categories from the IP102 reference dataset. Various explainability methods are combined to formally interpret insect location. The degree of combination is quantified by the mutual information score. The obtained results allow a better interpretation of the reasoning performed by the deep learning system and identified an optimal number of feature extraction layers. Consequently, we simplified a CNN model by decreasing the number of network parameters by 58.90%. This facilitates their explanation in the field of plant science for the effective application in crop diagnosis. © 2022 Elsevier Ltd","Deep learning; Explainability of neural networks; Image classification; Insect pest detection in crops; Transfer learning","Convolution; Convolutional neural networks; Deep neural networks; Food supply; Image classification; Learning systems; Transfer learning; Convolutional neural network; Deep learning; Explainability of neural network; Food security; Images classification; Insect pest detection in crop; Insects pests; Neural network model; Neural-networks; Transfer learning; Crops"
"Crowson M.G., Franck K.H., Rosella L.C., Chan T.C.Y.","Predicting Depression from Hearing Loss Using Machine Learning","10.1097/AUD.0000000000000993","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108972337&doi=10.1097%2fAUD.0000000000000993&partnerID=40&md5=ebd4e70b91b9cee87270b17be0ef08d8","Objectives: Hearing loss is the most common sensory loss in humans and carries an enhanced risk of depression. No prior studies have attempted a contemporary machine learning approach to predict depression using subjective and objective hearing loss predictors. The objective was to deploy supervised machine learning to predict scores on a validated depression scale using subjective and objective audiometric variables and other health determinant predictors. Design: A large predictor set of health determinants from the National Health and Nutrition Examination Survey 2015-2016 database was used to predict adults' scores on a validated instrument to screen for the presence and severity of depression (Patient Health Questionnaire-9 [PHQ-9]). After model training, the relative influence of individual predictors on depression scores was stratified and analyzed. Model prediction performance was determined by prediction error metrics. Results: The test set mean absolute error was 3.03 (95% confidence interval: 2.91 to 3.14) and 2.55 (95% confidence interval: 2.48 to 2.62) on datasets with audiology-only predictors and all predictors, respectively, on the PHQ-9's 27-point scale. Participants' self-reported frustration when talking to members of family or friends due to hearing loss was the fifth-most influential of all predictors. Of the top 10 most influential audiometric predictors, five were related to social contexts, two for significant noise exposure, two objective audiometric parameters, and one presence of bothersome tinnitus. Conclusions: Machine learning algorithms can accurately predict PHQ-9 depression scale scores from National Health and Nutrition Examination Survey data. The most influential audiometric predictors of higher scores on a validated depression scale were social dynamics of hearing loss and not objective audiometric testing. Such models could be useful in predicting depression scale scores at the point-of-care in conjunction with a standard audiologic assessment. © 2021 Lippincott Williams and Wilkins. All rights reserved.","Artificial intelligence; Depression; Hearing loss; Machine learning","adult; depression; hearing impairment; human; machine learning; nutrition; patient health questionnaire; Adult; Depression; Hearing Loss; Humans; Machine Learning; Nutrition Surveys; Patient Health Questionnaire"
"Damiani C., Gaglio D., Sacco E., Alberghina L., Vanoni M.","Systems metabolomics: from metabolomic snapshots to design principles","10.1016/j.copbio.2020.02.013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082832114&doi=10.1016%2fj.copbio.2020.02.013&partnerID=40&md5=669027d09dcc59b416cad11655d7d9b7","Metabolomics is a rapidly expanding technology that finds increasing application in a variety of fields, form metabolic disorders to cancer, from nutrition and wellness to design and optimization of cell factories. The integration of metabolic snapshots with metabolic fluxes, physiological readouts, metabolic models, and knowledge-informed Artificial Intelligence tools, is required to obtain a system-level understanding of metabolism. The emerging power of multi-omic approaches and the development of integrated experimental and computational tools, able to dissect metabolic features at cellular and subcellular resolution, provide unprecedented opportunities for understanding design principles of metabolic (dis)regulation and for the development of precision therapies in multifactorial diseases, such as cancer and neurodegenerative diseases. © 2020 The Author(s)",,"Disease control; Neurodegenerative diseases; Physiological models; Artificial intelligence tools; Computational tools; Design and optimization; Design Principles; Metabolic disorders; Metabolic models; Multifactorial disease; Subcellular resolution; Metabolism; biological marker; fumarate hydratase; glucose; glutamine; isocitrate dehydrogenase; lactic acid; small cytoplasmic RNA; succinate dehydrogenase; aging; artificial intelligence; biomass production; carboxylation; cell interaction; citric acid cycle; clustering algorithm; diet composition; gene expression; genotype phenotype correlation; glycolysis; growth rate; human; learning algorithm; lipidomics; metabolic regulation; metabolomics; nutritional requirement; nutritional value; personalized medicine; phosphoproteomics; priority journal; Review; RNA sequence; single cell analysis; transcriptomics; wellbeing; artificial intelligence; metabolic disorder; metabolomics; Artificial Intelligence; Humans; Metabolic Diseases; Metabolomics"
"Damos P., Papathanasiou F., Tsikos E., Kyriakidis T., Louta M.","Bayesian Non-Parametric Thermal Thresholds for Helicoverpa armigera and Their Integration into a Digital Plant Protection System","10.3390/agronomy12102474","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140458944&doi=10.3390%2fagronomy12102474&partnerID=40&md5=9a4ac835e822fc8f6bde967c729f409a","The development of temperature-driven pest risk thresholds is a prerequisite for the buildup and implementation of smart plant protection solutions. However, the challenge is to convert short and abrupt phenology data with limited distributional information into ecological relevant information. In this work, we present a novel approach to analyze phenology data based on non-parametric Bayesian methods and develop degree-day (DD) risk thresholds for Helicoverpa armigera (Hübner) (Lepidoptera: Noctuidae) to be used in a decision support system for dry bean (Phaseolus vulgaris L.) production. The replication of each Bayesian bootstrap generates a posterior probability for each sampling set by considering that the prior unknown distribution of pest phenology is Dirichlet distribution. We computed R = 10,000 temperature-driven pest phenology replicates, to estimate the 2.5%, 50% and 95.5% percentiles (PC) of each flight generation peak in terms of heat summations. The related DD thresholds were: 114.04 (PC 2.5%) 131.8 (PC 50%) and 150.9 (PC 95.5%) for the first, 525.8 (PC 2.5%), 551.7 (PC 50%) and 577.6 (PC 95.5%) for the second and 992.7 (PC 2.5%), 1021.5 (PC 50%) and 1050 (PC 95.5%) for the third flight, respectively. The thresholds were evaluated by estimating the posterior differences between the predicted (2021) and observed (2022) phenology metrics and are in most cases in acceptable levels. The bootstrapped Bayesian risk thresholds have the advantage to be used in modeling short and noisy data sets providing tailored pest forecast without any parametric assumptions. In a second step the above thresholds were integrated to a sub-module of a digital weather-driven real time decision support system for precise pest management for dry bean crops. The system consists of a customized cloud based telemetric meteorological network, established over the border area of the Prespa National Park in Northern Greece, and delivers real time data and pest specific forecast to the end user. © 2022 by the authors.","cotton bollworm; decision support system; pest management; precise plant protection; simulation and forecast",
"Daniel-Weiner R., Cardel M.I., Skarlinski M., Goscilo A., Anderson C., Foster G.D.","Enabling Informed Decision Making in the Absence of Detailed Nutrition Labels: A Model to Estimate the Added Sugar Content of Foods","10.3390/nu15040803","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148905399&doi=10.3390%2fnu15040803&partnerID=40&md5=1b035ffbdff06ad658741ef13e4feac5","Obesity and diabetes have emerged as an increasing threat to public health, and the consumption of added sugar can contribute to their development. Though nutritional content information can positively influence consumption behavior, added sugar is not currently required to be disclosed in all countries. However, a growing proportion of the world’s population has access to mobile devices, which allow for the development of digital solutions to support health-related decisions and behaviors. To test whether advances in computational science can be leveraged to develop an accurate and scalable model to estimate the added sugar content of foods based on their nutrient profile, we collected comprehensive nutritional information, including information on added sugar content, for 69,769 foods. Eighty percent of this data was used to train a gradient boosted tree model to estimate added sugar content, while 20% of it was held out to assess the predictive accuracy of the model. The performance of the resulting model showed 93.25% explained variance per default portion size (84.32% per 100 kcal). The mean absolute error of the estimate was 0.84 g per default portion size (0.81 g per 100 kcal). This model can therefore be used to deliver accurate estimates of added sugar through digital devices in countries where the information is not disclosed on packaged foods, thus enabling consumers to be aware of the added sugar content of a wide variety of foods. © 2023 by the authors.","added sugar; diabetes; informed decisions; machine learning in nutrition; obesity","carbohydrate; decision making; food; human; nutritional value; obesity; Carbohydrates; Decision Making; Food; Humans; Nutritive Value; Obesity; Sugars"
"Danilevicz M.F., Gill M., Anderson R., Batley J., Bennamoun M., Bayer P.E., Edwards D.","Plant Genotype to Phenotype Prediction Using Machine Learning","10.3389/fgene.2022.822173","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131586703&doi=10.3389%2ffgene.2022.822173&partnerID=40&md5=b2dfd2bf3a8314afa7e101f2f51095a5","Genomic prediction tools support crop breeding based on statistical methods, such as the genomic best linear unbiased prediction (GBLUP). However, these tools are not designed to capture non-linear relationships within multi-dimensional datasets, or deal with high dimension datasets such as imagery collected by unmanned aerial vehicles. Machine learning (ML) algorithms have the potential to surpass the prediction accuracy of current tools used for genotype to phenotype prediction, due to their capacity to autonomously extract data features and represent their relationships at multiple levels of abstraction. This review addresses the challenges of applying statistical and machine learning methods for predicting phenotypic traits based on genetic markers, environment data, and imagery for crop breeding. We present the advantages and disadvantages of explainable model structures, discuss the potential of machine learning models for genotype to phenotype prediction in crop breeding, and the challenges, including the scarcity of high-quality datasets, inconsistent metadata annotation and the requirements of ML models. Copyright © 2022 Danilevicz, Gill, Anderson, Batley, Bennamoun, Bayer and Edwards.","big data; machine learning; phenotype prediction; plant breeding; plant phenotyping","big data; crop; genetic marker; genotype; human; human experiment; imagery; machine learning; metadata; nonhuman; phenotype; plant breeding; prediction; review; unmanned aerial vehicle"
"Danilevicz M.F., Bayer P.E., Boussaid F., Bennamoun M., Edwards D.","Maize yield prediction at an early developmental stage using multispectral images and genotype data for preliminary hybrid selection","10.3390/rs13193976","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116465740&doi=10.3390%2frs13193976&partnerID=40&md5=a9aa15704c73807d2d9bbcb8325c4ecd","Assessing crop production in the field often requires breeders to wait until the end of the season to collect yield-related measurements, limiting the pace of the breeding cycle. Early prediction of crop performance can reduce this constraint by allowing breeders more time to focus on the highest-performing varieties. Here, we present a multimodal deep learning model for predicting the performance of maize (Zea mays) at an early developmental stage, offering the potential to accelerate crop breeding. We employed multispectral images and eight vegetation indices, collected by an uncrewed aerial vehicle approximately 60 days after sowing, over three consecutive growing cycles (2017, 2018 and 2019). The multimodal deep learning approach was used to integrate field management and genotype information with the multispectral data, providing context to the conditions that the plants experienced during the trial. Model performance was assessed using holdout data, in which the model accurately predicted the yield (RMSE 1.07 t/ha, a relative RMSE of 7.60% of 16 t/ha, and R2 score 0.73) and identified the majority of high-yielding varieties, outperforming previously published models for early yield prediction. The inclusion of vegetation indices was important for model performance, with a normalized difference vegetation index and green with normalized difference vegetation index contributing the most to model performance. The model provides a decision support tool, identifying promising lines early in the field trial. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.","Computer vision; Crop breeding; Explainable artificial intelligence; High-throughput phenotyping; Machine learning; Multimodal learning; Uncrewed aerial vehicles; Vegetation indices; Zea mays","Antennas; Computer vision; Cultivation; Decision support systems; Deep learning; Forecasting; Grain (agricultural product); Unmanned aerial vehicles (UAV); Vegetation; Crop breeding; Developmental stage; Explainable artificial intelligence; High-throughput phenotyping; Modeling performance; Multi-modal learning; Uncrewed aerial vehicles; Vegetation index; Yield prediction; Zea mays; Crops"
"Daoutidis P., Zhang Q.","From Amundson, Aris, and Sargent to the future of process systems engineering","10.1016/j.cherd.2022.10.014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140367891&doi=10.1016%2fj.cherd.2022.10.014&partnerID=40&md5=26cf5c950fd72ac4798f855f362be248","In this paper, we attempt to provide a perspective on the field of process systems engineering (PSE) by tracing its evolution back to the pioneering work of Neal Amundson, Rutherford Aris, and Roger Sargent, and highlighting their legacies that continue to guide research in PSE to this day. We underscore the growth in the technical scope of the field from the adoption of control and optimization methods for analyzing chemical engineering problems to the advancement of the methods themselves. We comment on the extended scope, current state, and major trends in PSE while reflecting on the intellectual identity of our field that has developed over time. PSE is positioned to play a crucial role in addressing major societal challenges, such as sustainability and health. While considering a diverse set of applications, it will also be critical to further advance theory which allows us to address the complexity that underlies these problems. Finally, we outline a few emerging research themes that could serve as initial food for thought in a broader discussion on future research directions in PSE. © 2022 Institution of Chemical Engineers","Amundson; Aris; Perspective; Process systems engineering; Sargent","Chemical analysis; Engineering education; Engineering research; Amundson; Ari; Control and optimization; Control methods; Engineering problems; In-process; Optimization method; Perspective; Process systems engineering; Sargent; Systems engineering"
"Dara R., Hazrati Fard S.M., Kaur J.","Recommendations for ethical and responsible use of artificial intelligence in digital agriculture","10.3389/frai.2022.884192","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135875836&doi=10.3389%2ffrai.2022.884192&partnerID=40&md5=e068b8aae25e66f9713977d0b9fba020","Artificial intelligence (AI) applications are an integral and emerging component of digital agriculture. AI can help ensure sustainable production in agriculture by enhancing agricultural operations and decision-making. Recommendations about soil condition and pesticides or automatic devices for milking and apple picking are examples of AI applications in digital agriculture. Although AI offers many benefits in farming, AI systems may raise ethical issues and risks that should be assessed and proactively managed. Poor design and configuration of intelligent systems may impose harm and unintended consequences on digital agriculture. Invasion of farmers' privacy, damaging animal welfare due to robotic technologies, and lack of accountability for issues resulting from the use of AI tools are only some examples of ethical challenges in digital agriculture. This paper examines the ethical challenges of the use of AI in agriculture in six categories including fairness, transparency, accountability, sustainability, privacy, and robustness. This study further provides recommendations for agriculture technology providers (ATPs) and policymakers on how to proactively mitigate ethical issues that may arise from the use of AI in farming. These recommendations cover a wide range of ethical considerations, such as addressing farmers' privacy concerns, ensuring reliable AI performance, enhancing sustainability in AI systems, and reducing AI bias. Copyright © 2022 Dara, Hazrati Fard and Kaur.","accountability; ethical artificial intelligence; fairness; responsible innovation; transparency; trustable digital agriculture",
"Das S., Das J., Umamahesh N.V.","Copula-based drought risk analysis on rainfed agriculture under stationary and non-stationary settings","10.1080/02626667.2022.2079416","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136965533&doi=10.1080%2f02626667.2022.2079416&partnerID=40&md5=5fde2e04d060782c321af641b532e546","Assessing the risk to the agricultural system is important for agricultural sustainability. The present study analyses agricultural drought risk with respect to different drought severities. Different drought indices–namely, Standardized Precipitation Evapotranspiration Index (SPEI), Standardized Soil moisture Index (SSI), Vegetation Condition Index (VCI), and Temperature Condition Index (TCI) – are used to evaluate the conditional probability. Non-stationary analysis is carried out for SPEI and SSI to incorporate the impact of large-scale oscillations and regional hydrological variability. Copula analysis is performed between drought conditions and various crop yield anomalies over Maharashtra, India, during 1998–2015. The outcomes suggest that SPEI is a significant drought indicator over the maximum number of districts in all the crops. Sea Surface Temperature (SST) and Indian Summer Monsoon Index (ISMI) are selected as suitable covariates to model the non-stationarity in the SPEI time series. The drought risk is estimated to increase with drought severity for all of the selected crops. It is observed that the exclusion of non-stationarity will underestimate the agricultural risk. © 2022 IAHS.","agricultural risk; copula; drought; India; rainfed crops","Crops; Oceanography; Risk analysis; Risk assessment; Risk perception; Soil moisture; Surface waters; Agricultural risk; Copula; Drought risks; Drought severity; India; Non-stationarities; Nonstationary; Rain fed agriculture; Rainfed crop; Soil moisture index; Drought; alternative agriculture; drought; evapotranspiration; farming system; monsoon; rainfed agriculture; risk assessment; sea surface temperature; soil moisture; India"
"Davies T., Louie J.C.Y., Ndanuko R., Barbieri S., Perez-Concha O., Wu J.H.Y.","A Machine Learning Approach to Predict the Added-Sugar Content of Packaged Foods","10.1093/jn/nxab341","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123648945&doi=10.1093%2fjn%2fnxab341&partnerID=40&md5=08d9824ad6208c0b31a327a4057f08db","Background: Dietary guidelines recommend limiting the intake of added sugars. However, despite the public health importance, most countries have not mandated the labeling of added-sugar content on packaged foods and beverages, making it difficult for consumers to avoid products with added sugar, and limiting the ability of policymakers to identify priority products for intervention. Objective: The aim was to develop a machine learning approach for the prediction of added-sugar content in packaged products using available nutrient, ingredient, and food category information. Methods: The added-sugar prediction algorithm was developed using k-nearest neighbors (KNN) and packaged food information from the US Label Insight dataset (n = 70,522). A synthetic dataset of Australian packaged products (n = 500) was used to assess validity and generalization. Performance metrics included the coefficient of determination (R2), mean absolute error (MAE), and Spearman rank correlation (ρ). To benchmark the KNN approach, the KNN approach was compared with an existing added-sugar prediction approach that relies on a series of manual steps. Results: Compared with the existing added-sugar prediction approach, the KNN approach was similarly apt at explaining variation in added-sugar content (R2 = 0.96 vs. 0.97, respectively) and ranking products from highest to lowest in added-sugar content (ρ = 0.91 vs. 0.93, respectively), while less apt at minimizing absolute deviations between predicted and true values (MAE = 1.68 g vs. 1.26 g per 100 g or 100 mL, respectively). Conclusions: KNN can be used to predict added-sugar content in packaged products with a high degree of validity. Being automated, KNN can easily be applied to large datasets. Such predicted added-sugar levels can be used to monitor the food supply and inform interventions aimed at reducing added-sugar intake. © 2021 The Author(s).","added sugar; automated; estimation; machine learning; packaged foods; prediction","carbohydrate; Australia; beverage; food packaging; machine learning; nutrition policy; nutritional value; Australia; Beverages; Food Labeling; Machine Learning; Nutrition Policy; Nutritive Value; Sugars"
