Authors,Title,DOI,Link,Abstract,Author Keywords,Index Keywords
"Delaney E., Greene D., Shalloo L., Lynch M., Keane M.T.","Forecasting for Sustainable Dairy Produce: Enhanced Long-Term, Milk-Supply Forecasting Using k-NN for Data Augmentation, with Prefactual Explanations for XAI","10.1007/978-3-031-14923-8_24","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136966915&doi=10.1007%2f978-3-031-14923-8_24&partnerID=40&md5=93b177406a509610bed90ce59bcbf928","Accurate milk supply forecasting for the dairy sector, covering 1000 s of farms with low resolution data, is a key challenge in achieving a sustainable, precision agriculture that can improve farm management, balancing costs, energy use and environmental protection. We show that case-based reasoning (CBR) can meet this sustainability challenge, by supplementing a time series prediction model on a full-year-forecasting task. Using a dataset of three years of milk supply from Irish dairy farms (N = 2,479), we produce accurate full-year forecasts for each individual farm, by augmenting that farm’s data with data from nearest-neighboring farms, based on the similarity of their time series profiles (using Dynamic Time Warping). A study comparing four methods (Seasonal Naïve, LSTM, Prophet, ProphetNN ) showed that the method using CBR data-augmentation (ProphetNN) outperformed the other evaluated methods. We also demonstrate the utility of CBR in providing farmers with novel prefactual explanations for forecasting that could help them to realize actions that could boost future milk yields and profitability. © 2022, The Author(s), under exclusive license to Springer Nature Switzerland AG.","CBR; Dairy production; Data augmentation; Prefactual explanation; Smart agriculture; Time series","Case based reasoning; Dairies; Forecasting; Long short-term memory; Nearest neighbor search; Sustainable development; Casebased reasonings (CBR); Dairy production; Data augmentation; Farm management; Lower resolution; Milk supply; Precision Agriculture; Prefactual explanation; Smart agricultures; Times series; Time series"
"Dey B., Masum Ul Haque M., Khatun R., Ahmed R.","Comparative performance of four CNN-based deep learning variants in detecting Hispa pest, two fungal diseases, and NPK deficiency symptoms of rice (Oryza sativa)","10.1016/j.compag.2022.107340","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137356226&doi=10.1016%2fj.compag.2022.107340&partnerID=40&md5=050aaa2444c87b35bab5e3a79f0a9e1c","Crop production can be significantly increased if stresses are detected at the earliest possible time to facilitate the implementation of necessary mitigation measures. This present study aims to evaluate the comparative performance of the Convolutional Neural Network (CNN) and four pre-trained deep CNN models, for automatic and rapid detections of Hispa, brown spot, leaf blast, and NPK deficiency symptoms from public and real field images. Deep learning models were trained using different public and field datasets combinations. Best accuracy was achieved for mixed public and field datasets rather than solely field or solely public datasets, with VGG19 models achieving 91.8% accuracy. Relatively simple structured CNN was found to predict phosphate deficient leaves with better performance (96% accuracy) than the other four advanced models, while VGG16 performed better for leaf blast and N deficiency identification. Likewise, ResNet50 could be recommended among the five models for the Potassium deficient leaf identification, while for the Hispa pest, VGG19 outperforms the InceptionV3, ResNet50, and VGG16 models, and was slightly better than the basic CNN. The implication of the study is enormous considering practical application as it deals with the complex dataset of pest, disease and nutrient deficiency. This non-invasive way of detecting different stresses of rice could help farmers in practicing precision agriculture. The findings from this study could be used to develop a user-friendly interface for the rapid and inexpensive detection of diseases and nutrition status by farmers, in a non-destructive way. Similar to rice, various biotic and abiotic stress symptoms in other economic crops could also be captured and identified by deep learning algorithms. © 2022 Elsevier B.V.","CNN; Diseases; NPK deficiency; Rice; Transfer learning","Crops; Cultivation; Deep learning; Learning algorithms; Transfer learning; Comparative performance; Convolutional neural network; Crop production; Fungal disease; Mitigation measures; Network-based; NPK deficiency; Rice; Rice (oryza sativa); Transfer learning; Convolutional neural networks"
"Dharani D.L., Jagadeesan S., Madhavi N.B., Senthilkumar N.C., Kumar M.S., Prabhu K.","CLASSIFICATION OF NITRATE CHEMICAL CONCENTRATION IN GROUND WATER USING CLOUD BASED ARTIFICIAL INTELLIGENCE","10.31838/ecb/2022.11.11.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146510748&doi=10.31838%2fecb%2f2022.11.11.010&partnerID=40&md5=6faef1bc6928a878102e6b6d7c4ed55e","In order to ensure effective management and the prevention of groundwater contamination within the watershed, it is required to conduct an accurate susceptibility study. Because it is a resource that is necessary for human existence, the creation of goods from agriculture, and the operation of machinery in industrial settings, groundwater needs to be adequately monitored and preserved for future use. Therefore, it is of the utmost importance that an accurate evaluation of the groundwater contamination vulnerability index be performed using ResNet-18. The groundwater vulnerability index is a helpful tool for analyzing the state of the environment in various parts of the world, and the ResNet-18 model is able to lend a hand in the effort to accomplish this goal. The research indicated that ResNet-18 was a powerful tool for improving the evaluation of groundwater contamination vulnerability, and that it may help in ensuring the safety of the environment by reducing the likelihood of contamination. These findings were presented in the form of conclusions that were drawn from the research. This was demonstrated by the fact that it assisted in improving the assessment of the potential for contaminating groundwater supplies. © 2022 Deuton-X Ltd. All rights reserved.","Chemica; Deep Learning; Nitrate; ResNet",
"Fan Z., Zhang N., Wang D., Wu G., Angulo-Cabanillas L., Kaur K.","Simulation of Pear Tree Growth Geometry Based on CAD 3D Modeling and Visualization Technology","10.14733/cadaps.2023.S3.56-71","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143489994&doi=10.14733%2fcadaps.2023.S3.56-71&partnerID=40&md5=d627507f336a99729e58f0d09d4b4de7","This study employs virtual plants as a bridge between them to achieve the goal of merging the ongoing development of computer technology with modern agriculture. Virtual plants are a new study subject that has emerged in recent years as information technology and computer technology have advanced rapidly. It is a multidisciplinary field that combines computer graphics, botany, mathematics, and virtual reality technologies. This work proposes a method for visualizing fruit tree branches and stems using morphological feature information and the parameter L system. The relevant morphological and structural characteristics, as well as ecological and physiological characteristics, were extracted from the pear tree's tree structure; the L-system modeling method was used to create a model of the pear tree, which included details such as branch thickness, bifurcation angle, and so on; The geometric information of pear tree growth is turned into intuitive three-dimensional visual graphic information using three-dimensional modeling technology, laying the groundwork for the construction of a pear tree shape and pruning computer simulation system. Furthermore, the yield per unit area of an open center tree is 73.93 percent, the weight of a single fruit is 84.22 percent, and the rate of high-quality fruit is 76.15 percent, all of which are less than 85 percent, according to the real test. Only the soluble sugar content, soluble solid content, and fruit hardness relative values are greater than 90%. © 2023 CAD Solutions, LLC.","3D modeling; CAD L system; Pear branches and stems; Visualization","3D modeling; Computer aided design; Information use; Orchards; Physiological models; Plants (botany); Three dimensional computer graphics; Virtual reality; Visualization; 3-D visualization technology; 3d modeling technologies; 3D models; 3d-modeling; CAD L system; Computer technology; L-systems; Pear branch and stem; Tree growth; Virtual plants; Fruits"
"Farooq M.S., Javid R., Riaz S., Atal Z.","IoT Based Smart Greenhouse Framework and Control Strategies for Sustainable Agriculture","10.1109/ACCESS.2022.3204066","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137902526&doi=10.1109%2fACCESS.2022.3204066&partnerID=40&md5=cdcdc018929d8009d2926287905d5e25","In recent years, the Internet of Things (IoT) has become one of the most familiar names creating a benchmark and scaling new heights. IoT an indeed future of the communication that has transformed the objects (things) of the real world into smarter devices. With the advent of IoT technology, this decade is witnessing a transformation from traditional agriculture approaches to the most advanced ones. In perspective to the current standing of IoT in agriculture, identification of the most prominent application of IoT-based smart farming i.e. greenhouse has been highlighted and presented a systematic analysis and investigated the high quality research work for the implementation of greenhouse farming. The primary objective of this study is to propose an IoT-based network framework for a sustainable greenhouse environment and implement control strategies for efficient resources management. A rigorous discussion on IoT-based greenhouse applications, sensors/devices, and communication protocols have been presented. Furthermore, this research also presents an inclusive review of IoT-based greenhouse sensors/devices and communication protocols. Moreover, we have also presented a rigorous discussion on smart greenhouse farming challenges and security issues as well as identified future research directions to overcome these challenges. This research has explained many aspects of the technologies involved in IoT-based greenhouse and proposed network architecture, topology, and platforms. In the end, research results have been summarized by developing an IoT-based greenhouse farm management taxonomy and attacks taxonomy. © 2013 IEEE.","applications; big data analytics; cloud computing; communication protocols; greenhouse; Internet of Things (IoT); security attacks; sensors","Agriculture; Cloud analytics; Greenhouses; Internet of things; Internet protocols; Network security; Taxonomies; Big data analytic; Cloud-computing; Communications protocols; Data analytics; Farming; Green products; Internet of thing; Security; Security attacks; Wireless sensor networks"
"Farooq M.S., Riaz S., Helou M.A., Khan F.S., Abid A., Alvi A.","Internet of Things in Greenhouse Agriculture: A Survey on Enabling Technologies, Applications, and Protocols","10.1109/ACCESS.2022.3166634","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128272006&doi=10.1109%2fACCESS.2022.3166634&partnerID=40&md5=7f7d06b7ce3a4cca6d5834ef58f85d2f","The greenhouse is one of the sustainable forms of smart agricultural farming. It is considered as an alternate method to overcome the food crisis which is generated due to high population growth, climate change, and environmental pollution. Although this method supports off-the-season crops within the enclosed area even in severe climatic zones. It has required to efficiently control and manage the crop parameters at a greenhouse in a more precise and secure way. The advancement of the Internet of Things (IoT) has introduced smart solutions to automate the greenhouse farming parameters such as plant monitoring, internal atmosphere control, and irrigation control. The survey presents a hierarchy on the major components of IoT-based greenhouse farming. A rigorous discussion on greenhouse farming techniques, IoT-based greenhouse categories, network technologies (cloud/edge computing, IoT protocols, data analytics, sensors) has been presented. Furthermore, a detailed discussion on mobile-based greenhouse applications and IoT applications has been presented to manage the greenhouse farm. Moreover, the success stories and statistical analysis of some agricultural countries have been presented to standardize IoT-based greenhouse farming. Lastly, the open issues and research challenges related to IoT-enabled greenhouse farming has been presented with state-of-the-art future research directions. © 2013 IEEE.","communication protocols; hydroponics; IoT; IoT sensors; mobile apps; network technologies; security issues; smart greenhouse; vertical farm","Climate change; Greenhouses; Internet of things; Internet protocols; Network security; Population statistics; Surveys; Alternate method; Communications protocols; Green products; Hydroponic; Internet of thing sensor; Mobile app; Network technologies; Security issues; Smart greenhouse; Vertical farm; Crops"
"Feldkamp N., Genath J., Strassburger S.","Explainable AI For Data Farming Output Analysis: A Use Case for Knowledge Generation Through Black-Box Classifiers","10.1109/WSC57314.2022.10015304","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147451206&doi=10.1109%2fWSC57314.2022.10015304&partnerID=40&md5=112b9e1a46ae9b420291d3a06c94f906","Data farming combines large-scale simulation experiments with high performance computing and sophisticated big data analysis methods. The portfolio of analysis methods for those large amounts of simulation data still yields potential to further development, and new methods emerge frequently. Among the most interesting are methods of explainable artificial intelligence (XAI). Those methods enable the use of black-box-classifiers for data farming output analysis, which has been shown in a previous paper. In this paper, we apply the concept for XAI-based data farming analysis on a complex, real world case study to investigate the suitability of such concept in a real world application, and we also elaborate on which black-box classifiers are actually the most suitable for large-scale simulation data that accumulates in a data farming project. © 2022 IEEE.",,"Artificial intelligence; Big data; Analysis method; Black boxes; Data analysis-methods; Data farming; Knowledge generations; Large scale simulations; Output analysis; Performance computing; Real-world; Simulation data; Classification (of information)"
"Feldkamp N.","Data Farming Output Analysis Using Explainable AI","10.1109/WSC52266.2021.9715470","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126105252&doi=10.1109%2fWSC52266.2021.9715470&partnerID=40&md5=7c8899e49abd0fba080624c6372471e4","Data Farming combines large-scale simulation experiments with high performance computing and sophisticated big data analysis methods. The portfolio of analysis methods for those large amounts of simulation data still yields potential to further development, and new methods emerge frequently. Especially the application of machine learning and artificial intelligence is difficult, since a lot of those methods are very good at approximating data for prediction, but less at actually revealing their underlying model of rules. To overcome the lack of comprehensibility of such black-box algorithms, a discipline called explainable artificial intelligence (XAI) has gained a lot of traction and has become very popular recently. This paper shows how to extend the portfolio of Data Farming output analysis methods using XAI. © 2021 IEEE.",,"Analysis method; Data analysis-methods; Data farming; Further development; Large amounts; Large scale simulations; Output analysis; Performance computing; Simulation data; Yield potential; Artificial intelligence"
"Feldkamp N., Bergmann S., Strassburger S.","Knowledge Discovery in Simulation Data","10.1145/3391299","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097351436&doi=10.1145%2f3391299&partnerID=40&md5=348f817f023371c045db646494640317","This article provides a comprehensive and in-depth overview of our work on knowledge discovery in simulations. Application-wise, we focus on manufacturing simulations. Specifically, we propose and discuss a methodology for designing, executing, and analyzing large-scale simulation experiments with a broad coverage of possible system behavior targeted at generating knowledge about the system. Based on the concept of data farming, we suggest a two-phase process which starts with a data generation phase, in which a smart experiment design is used to set up and efficiently execute a large number of simulation experiments. In the second phase, the knowledge discovery phase, data mining and visually aided analysis methods are applied on the gathered simulation input and output data. This article gives insights into this knowledge discovery phase by discussing different machine learning approaches and their suitability for different manufacturing simulation problems. With this, we provide guidelines on how to conduct knowledge discovery studies within the manufacturing simulation context. We also introduce different case studies, both academic and applied, and use them to validate our methodology. © 2020 ACM.","data farming; data mining; knowledge discovery; Simulation; visual analytics","Data visualization; Manufacture; Data generation; Experiment design; Input and outputs; Large scale simulations; Machine learning approaches; Manufacturing simulation; System behaviors; Two-phase process; Data mining"
"Feng X., Zhao C., Wang C., Wu H., Miao Y., Zhang J.","A Vegetable Leaf Disease Identification Model Based on Image-Text Cross-Modal Feature Fusion","10.3389/fpls.2022.918940","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134052492&doi=10.3389%2ffpls.2022.918940&partnerID=40&md5=c75042c63a30349a5a028ba084fa85e7","In view of the differences in appearance and the complex backgrounds of crop diseases, automatic identification of field diseases is an extremely challenging topic in smart agriculture. To address this challenge, a popular approach is to design a Deep Convolutional Neural Network (DCNN) model that extracts visual disease features in the images and then identifies the diseases based on the extracted features. This approach performs well under simple background conditions, but has low accuracy and poor robustness under complex backgrounds. In this paper, an end-to-end disease identification model composed of a disease-spot region detector and a disease classifier (YOLOv5s + BiCMT) was proposed. Specifically, the YOLOv5s network was used to detect the disease-spot regions so as to provide a regional attention mechanism to facilitate the disease identification task of the classifier. For the classifier, a Bidirectional Cross-Modal Transformer (BiCMT) model combining the image and text modal information was constructed, which utilizes the correlation and complementarity between the features of the two modalities to achieve the fusion and recognition of disease features. Meanwhile, the problem of inconsistent lengths among different modal data sequences was solved. Eventually, the YOLOv5s + BiCMT model achieved the optimal results on a small dataset. Its Accuracy, Precision, Sensitivity, and Specificity reached 99.23, 97.37, 97.54, and 99.54%, respectively. This paper proves that the bidirectional cross-modal feature fusion by combining disease images and texts is an effective method to identify vegetable diseases in field environments. Copyright © 2022 Feng, Zhao, Wang, Wu, Miao and Zhang.","complex background; cross-modal fusion; disease identification; few-shot; transformer",
"Ferguson A.L., Ranganathan R.","100th Anniversary of Macromolecular Science Viewpoint: Data-Driven Protein Design","10.1021/acsmacrolett.0c00885","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101723155&doi=10.1021%2facsmacrolett.0c00885&partnerID=40&md5=f7c5eda00d95bc8d40996b80a14d13fe","The design of synthetic proteins with the desired function is a long-standing goal in biomolecular science, with broad applications in biochemical engineering, agriculture, medicine, and public health. Rational de novo design and experimental directed evolution have achieved remarkable successes but are challenged by the requirement to find functional ""needles""in the vast ""haystack""of protein sequence space. Data-driven models for fitness landscapes provide a predictive map between protein sequence and function and can prospectively identify functional candidates for experimental testing to greatly improve the efficiency of this search. This Viewpoint reviews the applications of machine learning and, in particular, deep learning as part of data-driven protein engineering platforms. We highlight recent successes, review promising computational methodologies, and provide an outlook on future challenges and opportunities. The article is written for a broad audience comprising both polymer and protein scientists and computer and data scientists interested in an up-to-date review of recent innovations and opportunities in this rapidly evolving field. © 2021 American Chemical Society. All rights reserved.",,"Agricultural robots; Biochemical engineering; Deep learning; Biomolecular science; Computational methodology; Data-driven model; Directed evolution; Experimental testing; Future challenges; Protein engineering; Synthetic protein; Proteins; protein; amino acid sequence; chemistry; history; machine learning; macromolecule; protein engineering; Amino Acid Sequence; Anniversaries and Special Events; Machine Learning; Macromolecular Substances; Protein Engineering; Proteins"
"Freeman D., Gupta S., Hudson Smith D., Maja J.M., Robbins J., Owen J.S., Jr., Peña J.M., de Castro A.I.","Watson on the farm: Using cloud-based artificial intelligence to identify early indicators of water stress","10.3390/rs11222645","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075382375&doi=10.3390%2frs11222645&partnerID=40&md5=fe55ec6faf34a28ad6b30689d14e5173","As demand for freshwater increases while supply remains stagnant, the critical need for sustainable water use in agriculture has led the EPA Strategic Plan to call for new technologies that can optimize water allocation in real-time. This work assesses the use of cloud-based artificial intelligence to detect early indicators of water stress across six container-grown ornamental shrub species. Near-infrared images were previously collected with modified Canon and MAPIR Survey II cameras deployed via a small unmanned aircraft system (sUAS) at an altitude of 30 meters. Cropped images of plants in no, low-, and high-water stress conditions were split into four-fold cross-validation sets and used to train models through IBM Watson's Visual Recognition service. Despite constraints such as small sample size (36 plants, 150 images) and low image resolution (150 pixels by 150 pixels per plant),Watson generated models were able to detect indicators of stress after 48 hours of water deprivation with a significant to marginally significant degree of separation in four out of five species tested (p < 0.10). Two models were also able to detect indicators of water stress after only 24 hours, with models trained on images of as few as eight water-stressed Buddleia plants achieving an average area under the curve (AUC) of 0.9884 across four folds. Ease of pre-processing, minimal amount of training data required, and outsourced computation make cloud-based artificial intelligence services such as IBM Watson Visual Recognition an attractive tool for agriculture analytics. Cloud-based artificial intelligence can be combined with technologies such as sUAS and spectral imaging to help crop producers identify deficient irrigation strategies and intervene before crop value is diminished. When brought to scale, frameworks such as these can drive responsive irrigation systems that monitor crop status in real-time and maximize sustainable water use. © 2019 by the authors.","Artificial intelligence; Container-grown; Deep learning; Machine learning; Neural network; Ornamental; Precision agriculture; sUAS; Visual recognition; Water stress","Containers; Crops; Deep learning; Deep neural networks; Digital storage; Image resolution; Infrared devices; Infrared imaging; Irrigation; Learning systems; Neural networks; Pixels; Precision agriculture; Real time systems; Spectroscopy; Training aircraft; Unmanned aerial vehicles (UAV); Water conservation; Area under the curves; Near- infrared images; Ornamental; Small unmanned aircrafts; sUAS; Sustainable water use; Visual recognition; Water stress; Artificial intelligence"
"Fu R., Chen R., Wang C., Chen X., Gu H., Wang C., Xu B., Liu G., Yin G.","Generating High-Resolution and Long-Term SPEI Dataset over Southwest China through Downscaling EEAD Product by Machine Learning","10.3390/rs14071662","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128061277&doi=10.3390%2frs14071662&partnerID=40&md5=c504663ac340d25e49ba31a08be5b9d4","Drought is an event of shortages in the water supply, whether atmospheric, surface water or ground water. Prolonged droughts have negative impacts on ecosystems, agriculture, society, and the economy. Although existing drought index products are widely utilized in drought monitoring, the coarse spatial resolution greatly limits their applications on regional or local scales. Machine learning driven by remote sensing observations offers an opportunity to monitor regional scale droughts. However, the limited time range of remote sensing observations such as vegetation index (VI) resulted in a substantial gap in generating high resolution drought index products before 2000. This study generated spatiotemporally continuous Standardized Precipitation Evapotranspiration Index (SPEI) data spanning from 1901–2018 in southwestern China by machine learning. It indicated that four Classification and Regression Tree (CART) approaches, decision trees (DT), random forest (RF), gradient boosted regression trees (GBRT) and extra trees (ET), can provide valid local drought information by downscaling the Estación Experimental de Aula Dei (EEAD) data. The in-situ SPEI dataset produced by the Penman–Monteith method was used as a benchmark to evaluate the temporal and spatial performance of the downscaled SPEI. In addition, the necessity of VI in SPEI downscaling was also assessed. The results showed that: (1) the ET-based product has the best performance (R2 = 0.889, MAE = 0.232, RMSE = 0.432); (2) the VI provides no significant improvement for SPEI re-construction; (3) topography exerts an obvious influence on the downscaling process, and (4) the downscaled SPEI shows more consistency with the in-situ SPEI compared with EEAD SPEI. The proposed method can be easily extended to other areas without in-situ data and enhance the ability of long-term drought monitoring. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.","downscaling; machine learning; SPEI; vegetation index","Benchmarking; Classification (of information); Decision trees; Forestry; Groundwater; Machine learning; Remote sensing; Surface waters; Topography; Vegetation; Water supply; Down-scaling; Drought monitoring; Extra-trees; High resolution; Machine-learning; Regional scale; Remote-sensing; Southwest China; Standardized precipitation evapotranspiration index; Vegetation index; Drought"
"Gao R., Torres-Rua A.F., Aboutalebi M., White W.A., Anderson M., Kustas W.P., Agam N., Alsina M.M., Alfieri J., Hipps L., Dokoozlian N., Nieto H., Gao F., McKee L.G., Prueger J.H., Sanchez L., Mcelrone A.J., Bambach-Ortiz N., Coopmans C., Gowing I.","LAI estimation across California vineyards using sUAS multi-seasonal multi-spectral, thermal, and elevation information and machine learning","10.1007/s00271-022-00776-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126233750&doi=10.1007%2fs00271-022-00776-0&partnerID=40&md5=4ac8898dce7db21ce16957a2088433ab","In agriculture, leaf area index (LAI) is an important variable that describes occurring biomass and relates to the distribution of energy fluxes and evapotranspiration components. Current LAI estimation methods at subfield scale are limited not only by the characteristics of the spatial data (pixel size and spectral information) but also by the empiricity of developed models, mostly based on vegetation indices, which do not necessarily scale spatiality (among different varieties or planting characteristics) or temporally (need for different LAI models for different phenological stages). Widely used machine learning (ML) algorithms and high-resolution small unmanned aerial system (sUAS) information provide an opportunity for spatial and temporal LAI estimation addressing the spatial and temporal limitations. In this study, considering both accuracy and efficiency, a point-cloud-based feature-extraction approach (Full Approach) and a raster-based feature-extraction approach (Fast Approach) using sUAS information were developed based on multiple growing seasons (2014–2019) to extract and generate vine-scale information for LAI estimation in commercial vineyards across California. Three known ML algorithms, Random Forest (RF), eXtreme Gradient Boosting (XGB), and Relevance Vector Machine (RVM), were considered, along with hybrid ML schemes based on those three algorithms, coupled with different feature-extraction approaches. Results showed that the hybrid ML technique using RF and RVM and the Fast Approach with 9 input variables, called RVM-RFFast model, performs better than others in a visual and statistical assessments of the generated LAI being also computationally efficient. Furthermore, using the generated LAI products in the quantification of energy balance using the two-source energy balance Priestley-Taylor version (TSEB-PT) model and EC tower data, the results indicated excellent estimation of net radiation (Rn) and latent heat flux (LE), good estimation of surface heat flux (G), and poor estimation of sensible heat flux (H). Additionally, TSEB-PT sensitivity analysis performed by regenerating LAI maps based on the generated LAI map (from − 15% of the original LAI map to + 15% with a 5% gap) showed that LAI uncertainty had a major impact on G, followed by evapotranspiration partitioning (T/ET), H, LE, and Rn. When considering the annual growth cycle of grapevines, the impact of LAI uncertainty on the T/ET in the veraison stage was larger than in the fruit set stage. © 2022, The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature.",,"Antennas; Decision trees; Energy balance; Evapotranspiration; Extraction; Machine learning; Reforestation; Sensitivity analysis; Uncertainty analysis; California; Features extraction; Hybrid machine learning; Index maps; Leaf Area Index; Machine learning algorithms; Random forests; Relevance Vector Machine; System information; Unmanned aerial systems; Feature extraction"
"Garrett K.A., Bebber D.P., Etherton B.A., Gold K.M., Plex Sulá A.I., Selvaraj M.G.","Climate Change Effects on Pathogen Emergence: Artificial Intelligence to Translate Big Data for Mitigation","10.1146/annurev-phyto-021021-042636","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137134727&doi=10.1146%2fannurev-phyto-021021-042636&partnerID=40&md5=14b0d0fa4826bbd763afd803c87730eb","Plant pathology has developed a wide range of concepts and tools for improving plant disease management, including models for understanding and responding to new risks from climate change. Most of these tools can be improved using new advances in artificial intelligence (AI), such as machine learning to integrate massive data sets in predictive models. There is the potential to develop automated analyses of risk that alert decision-makers, from farm managers to national plant protection organizations, to the likely need for action and provide decision support for targeting responses. We review machine-learning applications in plant pathology and synthesize ideas for the next steps to make the most of these tools in digital agriculture. Global projects, such as the proposed global surveillance system for plant disease, will be strengthened by the integration of the wide range of new data, including data from tools like remote sensors, that are used to evaluate the risk ofplant disease. There is exciting potential for the use of AI to strengthen global capacity building as well, from image analysis for disease diagnostics and associated management recommendations on farmers rsquo phones to future training methodologies for plant pathologists that are customized in real-time for management needs in response to the current risks. International cooperation in integrating data and models will help develop the most effective responses to new challenges from climate change. Copyright © 2022 by Annual Reviews. All rights reserved.","artificial intelligence; climate change; decision support; geographic risk; plant disease; remote sensing","agriculture; artificial intelligence; climate change; machine learning; Agriculture; Artificial Intelligence; Big Data; Climate Change; Machine Learning"
"Garrido M.C., Cadenas J.M., Bueno-Crespo A., Martínez-España R., Giménez J.G., Cecilia J.M.","Evaporation Forecasting through Interpretable Data Analysis Techniques","10.3390/electronics11040536","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124269465&doi=10.3390%2felectronics11040536&partnerID=40&md5=46fae0a68efba34b71381b7baf66417d","Climate change is increasing temperatures and causing periods of water scarcity in arid and semi-arid climates. The agricultural sector is one of the most affected by these changes, having to optimise scarce water resources. An important phenomenon within the water cycle is the evaporation from water reservoirs, which implies a considerable amount of water lost during warmer periods of the year. Indeed, evaporation rate forecasting can help farmers grow crops more sustainably by managing water resources more efficiently in the context of precision agriculture. In this work, we expose an interpretable machine learning approach, based on a multivariate decision tree, to forecast the evaporation rate on a daily basis using data from an Internet of Things (IoT) infrastructure, which is deployed on a real irrigated plot located in Murcia (southeastern Spain). The climate data collected feed the models that provide a forecast of evaporation and a summary of the parameters involved in this process. Finally, the results of the interpretable presented model are validated with the best literature models for evaporation rate prediction, i.e., Artificial Neural Networks, obtaining results very similar to those obtained for them, reaching up to 0.85R2 and 0.6MAE. Therefore, in this work, a double objective is faced: to maintain the performance obtained by the models most frequently used in the problem while maintaining the interpretability of the knowledge captured in it, which allows better understanding the problem and carrying out appropriate actions. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.","Evaporation forecast; Interpretable machine learning; IoT; Smart agriculture",
"Gichenje H., Pinto-Correia T., Godinho S.","An analysis of the drivers that affect greening and browning trends in the context of pursuing land degradation-neutrality","10.1016/j.rsase.2019.100251","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070732600&doi=10.1016%2fj.rsase.2019.100251&partnerID=40&md5=b9947d98968cef8d338b18d926a1f36f","Understanding the drivers of land degradation and regeneration is crucial for planning appropriate responses within both degraded and non-degraded land. In this paper, using Kenya as the study area, we sought to identify the key drivers that affect greening and browning trends within the 4 main land cover types (agriculture, forest, grassland and shrubland) and within an area characterised by land cover change. The methodological approach used was the random forest classification algorithm, whereby the dependent variable was represented as 4 classes of NDVI greening and browning trends (strong browning, moderate browning, moderate greening, and strong greening). The explanatory variables (n = 28) were broadly grouped into 2 categories, natural and anthropogenic, and included a number of variables as proxies for broad socio-economic development. All models showed strong performance, and the mean values for accuracy and Kappa were 0.96 and 0.95, respectively. Variables that repeatedly featured as the 5 most important variables across the datasets were: travel time to an urban area, distance to towns, distance to roads, distance to rivers, slope and vulnerability to climate change impacts. When the variables were grouped by SDGs, the results obtained showed that the variables grouped under the SDGs 15 (life on land), 8 (economic growth) and 13 (climate action) cumulatively accounted for approximately 80% of the prediction of the greening and browning trends. Our results raise the following considerations to enrich on-going and future policy and planning discussions aimed at addressing LDN: the implementation of LDN should be anchored on tried and tested SLM interventions; further analysis of the drivers of greening and browning trends should be undertaken at the sub-national level; integrated approaches that lead to greater alignment across multiple development priorities, including climate change, should be promoted; and targeted enforcement of environmental legislation is needed to deter processes and activities that are likely to lead to the degradation of land. © 2019 Elsevier B.V.","Drivers; Kenya; Land degradation-neutrality; NDVI; Random forest",
